Dataset,Model,Parameterization,Shots,HPO,DP,Seed,LR,C,BS,total_steps,sample_rate,noise_multiplier,eps for delta 0.1,eps for delta 0.01,eps for delta 0.001,eps for delta 0.0001,eps for delta 1e-05,eps for delta 1e-06,eps for delta 1e-07,eps for delta 1e-08
CIFAR10,ViT,Head,100,TD,1,0,0.001165459740747,7.537,330,120,0.3333333333333333,13.875,0.0209252521908325,0.3983055869883783,0.6435250335090131,0.8361520779846527,0.9992234521848782,1.142906337983209,1.2726850922611648,1.3918962405680166
CIFAR10,ViT,Head,100,TD,1,0,0.002824518676144,6.885,419,80,0.5,16.9765625,0.0210885789570778,0.3982503590016234,0.6430651776047588,0.8352127240922762,0.9977640580931308,1.14090083220951,1.270115362522621,1.3887484454371035
CIFAR10,ViT,Head,100,TD,1,0,0.0010804966649831,9.697,216,160,0.25,12.029296875,0.020749995475881,0.3981242081366516,0.6434611258111926,0.8362588603306021,0.999530968985057,1.143434508982176,1.273448318876794,1.3929052324910218
CIFAR10,ViT,Head,100,TD,1,0,0.0018365181158432,8.1,458,80,0.5,16.9765625,0.0210885789570778,0.3982503590016234,0.6430651776047588,0.8352127240922762,0.9977640580931308,1.14090083220951,1.270115362522621,1.3887484454371035
CIFAR10,ViT,Head,100,TD,1,0,0.0039163604355085,0.769,923,40,1.0,23.8515625,0.0226562875188376,0.4004727496432097,0.645046575382338,0.8365580641772863,0.9982473759968928,1.1403745292830845,1.26847388575743,1.385911951048597
CIFAR10,ViT,Head,100,TD,1,0,0.0015280866998022,7.416,95,400,0.1,7.669921875,0.0193914503074296,0.3954604179768546,0.6400488217854761,0.8323667760998461,0.9953199246902488,1.1390133823108162,1.26889678146601,1.388284321279026
CIFAR10,ViT,Head,100,TD,1,0,0.0002629202729696,0.2,10,4000,0.01,2.522186279296875,0.0185198739564542,0.3938480658950463,0.6380894158648284,0.8302474602892324,0.9931522553926814,1.1368730128909286,1.2668391141511386,1.386353327075144
CIFAR10,ViT,Head,100,TD,1,0,0.0040494424020698,0.379,859,40,1.0,23.8515625,0.0226562875188376,0.4004727496432097,0.645046575382338,0.8365580641772863,0.9982473759968928,1.1403745292830845,1.26847388575743,1.385911951048597
CIFAR10,ViT,Head,100,TD,1,0,0.0018878121227307,5.914,222,160,0.25,12.029296875,0.020749995475881,0.3981242081366516,0.6434611258111926,0.8362588603306021,0.999530968985057,1.143434508982176,1.273448318876794,1.3929052324910218
CIFAR10,ViT,Head,100,TD,1,0,0.0040597891309361,7.465,569,40,1.0,23.8515625,0.0226562875188376,0.4004727496432097,0.645046575382338,0.8365580641772863,0.9982473759968928,1.1403745292830845,1.26847388575743,1.385911951048597
CIFAR10,ViT,Head,100,TD,1,0,0.0072363387381584,0.2,1000,40,1.0,23.8515625,0.0226562875188376,0.4004727496432097,0.645046575382338,0.8365580641772863,0.9982473759968928,1.1403745292830845,1.26847388575743,1.385911951048597
CIFAR10,ViT,Head,100,TD,1,0,0.0031042111267486,9.783,934,40,1.0,23.8515625,0.0226562875188376,0.4004727496432097,0.645046575382338,0.8365580641772863,0.9982473759968928,1.1403745292830845,1.26847388575743,1.385911951048597
CIFAR10,ViT,Head,100,TD,1,0,0.0019931931821575,3.378,290,120,0.3333333333333333,13.875,0.0209252521908325,0.3983055869883783,0.6435250335090131,0.8361520779846527,0.9992234521848782,1.142906337983209,1.2726850922611648,1.3918962405680166
CIFAR10,ViT,Head,100,TD,1,0,0.0034535519660394,2.526,795,40,1.0,23.8515625,0.0226562875188376,0.4004727496432097,0.645046575382338,0.8365580641772863,0.9982473759968928,1.1403745292830845,1.26847388575743,1.385911951048597
CIFAR10,ViT,Head,100,TD,1,0,0.0038494613898708,9.147,1000,40,1.0,23.8515625,0.0226562875188376,0.4004727496432097,0.645046575382338,0.8365580641772863,0.9982473759968928,1.1403745292830845,1.26847388575743,1.385911951048597
CIFAR10,ViT,Head,100,TD,1,0,0.0022852735351082,1.787,430,80,0.5,16.9765625,0.0210885789570778,0.3982503590016234,0.6430651776047588,0.8352127240922762,0.9977640580931308,1.14090083220951,1.270115362522621,1.3887484454371035
CIFAR10,ViT,Head,100,TD,1,1,0.0018444802124825,1.519,518,40,1.0,23.8515625,0.0226562875188376,0.4004727496432097,0.645046575382338,0.8365580641772863,0.9982473759968928,1.1403745292830845,1.26847388575743,1.385911951048597
CIFAR10,ViT,Head,100,TD,1,1,0.0005147668862879,1.431,215,160,0.25,12.029296875,0.020749995475881,0.3981242081366516,0.6434611258111926,0.8362588603306021,0.999530968985057,1.143434508982176,1.273448318876794,1.3929052324910218
CIFAR10,ViT,Head,100,TD,1,1,0.0040844977571341,1.846,736,40,1.0,23.8515625,0.0226562875188376,0.4004727496432097,0.645046575382338,0.8365580641772863,0.9982473759968928,1.1403745292830845,1.26847388575743,1.385911951048597
CIFAR10,ViT,Head,100,TD,1,1,0.0035872350800241,4.754,565,40,1.0,23.8515625,0.0226562875188376,0.4004727496432097,0.645046575382338,0.8365580641772863,0.9982473759968928,1.1403745292830845,1.26847388575743,1.385911951048597
CIFAR10,ViT,Head,100,TD,1,1,0.0020020938958648,7.335,246,160,0.25,12.029296875,0.020749995475881,0.3981242081366516,0.6434611258111926,0.8362588603306021,0.999530968985057,1.143434508982176,1.273448318876794,1.3929052324910218
CIFAR10,ViT,Head,100,TD,1,1,0.0043841484734857,0.948,782,40,1.0,23.8515625,0.0226562875188376,0.4004727496432097,0.645046575382338,0.8365580641772863,0.9982473759968928,1.1403745292830845,1.26847388575743,1.385911951048597
CIFAR10,ViT,Head,100,TD,1,1,0.0024297970968073,6.931,749,40,1.0,23.8515625,0.0226562875188376,0.4004727496432097,0.645046575382338,0.8365580641772863,0.9982473759968928,1.1403745292830845,1.26847388575743,1.385911951048597
CIFAR10,ViT,Head,100,TD,1,1,0.0014201969812295,2.567,114,320,0.125,8.55859375,0.0196583971094364,0.395995100952061,0.6407449839811559,0.8331726973926461,0.9962045935414228,1.1399557005069658,1.2698812225878957,1.3892995620137518
CIFAR10,ViT,Head,100,TD,1,1,0.0036858650897945,6.335,489,80,0.5,16.9765625,0.0210885789570778,0.3982503590016234,0.6430651776047588,0.8352127240922762,0.9977640580931308,1.14090083220951,1.270115362522621,1.3887484454371035
CIFAR10,ViT,Head,100,TD,1,1,0.0010331851794229,8.41,56,680,0.0588235294117647,5.87939453125,0.020223663775584,0.3974424944966958,0.6429528306023965,0.8360694590944009,0.9997442673192308,1.144106100451106,1.2746183743605164,1.3946047722443762
CIFAR10,ViT,Head,100,TD,1,1,0.0024114475460855,0.2,180,200,0.2,10.8154296875,0.0195977406695146,0.3956679659519202,0.6401087861483753,0.832214980371961,0.994919652872887,1.1383405029624556,1.2679338883562576,1.3870184161808097
CIFAR10,ViT,Head,100,TD,1,1,0.002603034311611,2.128,379,80,0.5,16.9765625,0.0210885789570778,0.3982503590016234,0.6430651776047588,0.8352127240922762,0.9977640580931308,1.14090083220951,1.270115362522621,1.3887484454371035
CIFAR10,ViT,Head,100,TD,1,1,0.0011873392476826,2.057,240,160,0.25,12.029296875,0.020749995475881,0.3981242081366516,0.6434611258111926,0.8362588603306021,0.999530968985057,1.143434508982176,1.273448318876794,1.3929052324910218
CIFAR10,ViT,Head,100,TD,1,1,0.0056939602339911,3.586,688,40,1.0,23.8515625,0.0226562875188376,0.4004727496432097,0.645046575382338,0.8365580641772863,0.9982473759968928,1.1403745292830845,1.26847388575743,1.385911951048597
CIFAR10,ViT,Head,100,TD,1,1,0.0022308871088187,0.647,367,80,0.5,16.9765625,0.0210885789570778,0.3982503590016234,0.6430651776047588,0.8352127240922762,0.9977640580931308,1.14090083220951,1.270115362522621,1.3887484454371035
CIFAR10,ViT,Head,100,TD,1,1,0.0019152887173962,3.088,535,40,1.0,23.8515625,0.0226562875188376,0.4004727496432097,0.645046575382338,0.8365580641772863,0.9982473759968928,1.1403745292830845,1.26847388575743,1.385911951048597
CIFAR10,ViT,Head,100,TD,1,1,0.0062159456298761,6.85,1000,40,1.0,23.8515625,0.0226562875188376,0.4004727496432097,0.645046575382338,0.8365580641772863,0.9982473759968928,1.1403745292830845,1.26847388575743,1.385911951048597
CIFAR10,ViT,Head,100,TD,1,1,0.0019103964952255,0.316,216,160,0.25,12.029296875,0.020749995475881,0.3981242081366516,0.6434611258111926,0.8362588603306021,0.999530968985057,1.143434508982176,1.273448318876794,1.3929052324910218
CIFAR10,ViT,Head,100,TD,1,1,0.0030265706932874,7.359,966,40,1.0,23.8515625,0.0226562875188376,0.4004727496432097,0.645046575382338,0.8365580641772863,0.9982473759968928,1.1403745292830845,1.26847388575743,1.385911951048597
CIFAR10,ViT,Head,100,TD,1,1,0.0005909916094517,2.089,24,1640,0.024390243902439,3.833984375,0.0195522957693442,0.3960542499587214,0.6411007029832305,0.8338785028222,0.9972901530748808,1.141440448226404,1.2717789684453658,1.3916204835602763
CIFAR10,ViT,Head,100,TD,1,1,0.0009591807447115,3.145,467,80,0.5,16.9765625,0.0210885789570778,0.3982503590016234,0.6430651776047588,0.8352127240922762,0.9977640580931308,1.14090083220951,1.270115362522621,1.3887484454371035
CIFAR10,ViT,Head,100,TD,1,1,0.0042860752633416,3.596,871,40,1.0,23.8515625,0.0226562875188376,0.4004727496432097,0.645046575382338,0.8365580641772863,0.9982473759968928,1.1403745292830845,1.26847388575743,1.385911951048597
CIFAR10,ViT,Head,100,TD,1,1,0.0029935862750296,7.431,777,40,1.0,23.8515625,0.0226562875188376,0.4004727496432097,0.645046575382338,0.8365580641772863,0.9982473759968928,1.1403745292830845,1.26847388575743,1.385911951048597
CIFAR10,ViT,Head,100,TD,1,1,0.0027884615231166,8.727,587,40,1.0,23.8515625,0.0226562875188376,0.4004727496432097,0.645046575382338,0.8365580641772863,0.9982473759968928,1.1403745292830845,1.26847388575743,1.385911951048597
CIFAR10,ViT,Head,100,TD,1,1,0.0026970024471653,2.971,764,40,1.0,23.8515625,0.0226562875188376,0.4004727496432097,0.645046575382338,0.8365580641772863,0.9982473759968928,1.1403745292830845,1.26847388575743,1.385911951048597
CIFAR10,ViT,Head,100,TD,1,1,0.0008117828125891,1.68,178,200,0.2,10.8154296875,0.0195977406695146,0.3956679659519202,0.6401087861483753,0.832214980371961,0.994919652872887,1.1383405029624556,1.2679338883562576,1.3870184161808097
CIFAR10,ViT,Head,100,TD,1,1,0.0035988056011783,2.274,855,40,1.0,23.8515625,0.0226562875188376,0.4004727496432097,0.645046575382338,0.8365580641772863,0.9982473759968928,1.1403745292830845,1.26847388575743,1.385911951048597
CIFAR10,ViT,Head,100,TD,1,1,1e-07,8.359,223,160,0.25,12.029296875,0.020749995475881,0.3981242081366516,0.6434611258111926,0.8362588603306021,0.999530968985057,1.143434508982176,1.273448318876794,1.3929052324910218
CIFAR10,ViT,Head,100,TD,1,1,0.0005742458305439,4.592,536,40,1.0,23.8515625,0.0226562875188376,0.4004727496432097,0.645046575382338,0.8365580641772863,0.9982473759968928,1.1403745292830845,1.26847388575743,1.385911951048597
CIFAR10,ViT,Head,100,TD,1,1,0.0025672278070087,8.48,505,40,1.0,23.8515625,0.0226562875188376,0.4004727496432097,0.645046575382338,0.8365580641772863,0.9982473759968928,1.1403745292830845,1.26847388575743,1.385911951048597
CIFAR10,ViT,Head,100,TD,1,1,0.0024833445874445,8.243,748,40,1.0,23.8515625,0.0226562875188376,0.4004727496432097,0.645046575382338,0.8365580641772863,0.9982473759968928,1.1403745292830845,1.26847388575743,1.385911951048597
CIFAR10,ViT,Head,100,TD,1,1,0.0041094669358851,2.635,455,80,0.5,16.9765625,0.0210885789570778,0.3982503590016234,0.6430651776047588,0.8352127240922762,0.9977640580931308,1.14090083220951,1.270115362522621,1.3887484454371035
CIFAR10,ViT,Head,100,TD,1,1,0.0021211392207706,1.738,450,80,0.5,16.9765625,0.0210885789570778,0.3982503590016234,0.6430651776047588,0.8352127240922762,0.9977640580931308,1.14090083220951,1.270115362522621,1.3887484454371035
CIFAR10,ViT,Head,100,TD,1,1,0.002553042599226,5.798,597,40,1.0,23.8515625,0.0226562875188376,0.4004727496432097,0.645046575382338,0.8365580641772863,0.9982473759968928,1.1403745292830845,1.26847388575743,1.385911951048597
CIFAR10,ViT,Head,100,TD,1,1,0.0047358727282342,0.2,661,40,1.0,23.8515625,0.0226562875188376,0.4004727496432097,0.645046575382338,0.8365580641772863,0.9982473759968928,1.1403745292830845,1.26847388575743,1.385911951048597
CIFAR10,ViT,Head,100,TD,1,1,0.0019280310100686,9.456,469,80,0.5,16.9765625,0.0210885789570778,0.3982503590016234,0.6430651776047588,0.8352127240922762,0.9977640580931308,1.14090083220951,1.270115362522621,1.3887484454371035
CIFAR10,ViT,Head,100,TD,1,1,0.002585855827203,2.409,697,40,1.0,23.8515625,0.0226562875188376,0.4004727496432097,0.645046575382338,0.8365580641772863,0.9982473759968928,1.1403745292830845,1.26847388575743,1.385911951048597
CIFAR10,ViT,Head,100,TD,1,1,0.0018760536390917,1.74,531,40,1.0,23.8515625,0.0226562875188376,0.4004727496432097,0.645046575382338,0.8365580641772863,0.9982473759968928,1.1403745292830845,1.26847388575743,1.385911951048597
CIFAR10,ViT,Head,100,TD,1,1,0.0030391926621771,3.016,456,80,0.5,16.9765625,0.0210885789570778,0.3982503590016234,0.6430651776047588,0.8352127240922762,0.9977640580931308,1.14090083220951,1.270115362522621,1.3887484454371035
CIFAR10,ViT,Head,100,TD,1,1,0.0046650742165784,3.108,565,40,1.0,23.8515625,0.0226562875188376,0.4004727496432097,0.645046575382338,0.8365580641772863,0.9982473759968928,1.1403745292830845,1.26847388575743,1.385911951048597
CIFAR10,ViT,Head,100,TD,1,1,0.0012668997149371,8.1,548,40,1.0,23.8515625,0.0226562875188376,0.4004727496432097,0.645046575382338,0.8365580641772863,0.9982473759968928,1.1403745292830845,1.26847388575743,1.385911951048597
CIFAR10,ViT,Head,100,TD,1,1,0.0016800267203466,2.187,276,120,0.3333333333333333,13.875,0.0209252521908325,0.3983055869883783,0.6435250335090131,0.8361520779846527,0.9992234521848782,1.142906337983209,1.2726850922611648,1.3918962405680166
CIFAR10,ViT,Head,100,TD,1,1,0.0020629434043873,1.98,281,120,0.3333333333333333,13.875,0.0209252521908325,0.3983055869883783,0.6435250335090131,0.8361520779846527,0.9992234521848782,1.142906337983209,1.2726850922611648,1.3918962405680166
CIFAR10,ViT,Head,100,TD,1,1,0.0022490383304863,0.93,924,40,1.0,23.8515625,0.0226562875188376,0.4004727496432097,0.645046575382338,0.8365580641772863,0.9982473759968928,1.1403745292830845,1.26847388575743,1.385911951048597
CIFAR10,ViT,Head,100,TD,1,1,0.0040081336674955,5.957,964,40,1.0,23.8515625,0.0226562875188376,0.4004727496432097,0.645046575382338,0.8365580641772863,0.9982473759968928,1.1403745292830845,1.26847388575743,1.385911951048597
CIFAR10,ViT,Head,100,TD,1,1,0.0038329395004605,7.78,420,80,0.5,16.9765625,0.0210885789570778,0.3982503590016234,0.6430651776047588,0.8352127240922762,0.9977640580931308,1.14090083220951,1.270115362522621,1.3887484454371035
CIFAR10,ViT,Head,100,TD,1,1,0.0012125754393546,5.375,166,240,0.1666666666666666,9.84765625,0.0203113259909969,0.3973532920027606,0.6425658868219651,0.835336272156553,0.9986381593092174,1.1426098444827983,1.2727197446735612,1.3922941337780947
CIFAR10,ViT,Head,100,TD,1,1,0.0007605686786702,2.669,310,120,0.3333333333333333,13.875,0.0209252521908325,0.3983055869883783,0.6435250335090131,0.8361520779846527,0.9992234521848782,1.142906337983209,1.2726850922611648,1.3918962405680166
CIFAR10,ViT,Head,100,TD,1,1,0.0025548136901797,5.047,236,160,0.25,12.029296875,0.020749995475881,0.3981242081366516,0.6434611258111926,0.8362588603306021,0.999530968985057,1.143434508982176,1.273448318876794,1.3929052324910218
CIFAR10,ViT,Head,100,TD,1,1,0.00140339360801,4.838,462,80,0.5,16.9765625,0.0210885789570778,0.3982503590016234,0.6430651776047588,0.8352127240922762,0.9977640580931308,1.14090083220951,1.270115362522621,1.3887484454371035
CIFAR10,ViT,Head,100,TD,1,1,0.0029148767404234,0.2,382,80,0.5,16.9765625,0.0210885789570778,0.3982503590016234,0.6430651776047588,0.8352127240922762,0.9977640580931308,1.14090083220951,1.270115362522621,1.3887484454371035
CIFAR10,ViT,Head,100,TD,1,1,0.0035577865108346,0.2,206,160,0.25,12.029296875,0.020749995475881,0.3981242081366516,0.6434611258111926,0.8362588603306021,0.999530968985057,1.143434508982176,1.273448318876794,1.3929052324910218
CIFAR10,ViT,Head,100,TD,1,1,0.0016383495388276,1.885,183,200,0.2,10.8154296875,0.0195977406695146,0.3956679659519202,0.6401087861483753,0.832214980371961,0.994919652872887,1.1383405029624556,1.2679338883562576,1.3870184161808097
CIFAR10,ViT,Head,100,TD,1,1,0.0028555138002244,2.577,536,40,1.0,23.8515625,0.0226562875188376,0.4004727496432097,0.645046575382338,0.8365580641772863,0.9982473759968928,1.1403745292830845,1.26847388575743,1.385911951048597
CIFAR10,ViT,Head,100,TD,1,1,0.0030859198175632,2.592,543,40,1.0,23.8515625,0.0226562875188376,0.4004727496432097,0.645046575382338,0.8365580641772863,0.9982473759968928,1.1403745292830845,1.26847388575743,1.385911951048597
CIFAR10,ViT,Head,100,TD,1,1,0.0021416139434009,4.321,586,40,1.0,23.8515625,0.0226562875188376,0.4004727496432097,0.645046575382338,0.8365580641772863,0.9982473759968928,1.1403745292830845,1.26847388575743,1.385911951048597
CIFAR10,ViT,Head,100,TD,1,1,0.0012804371145544,0.2,626,40,1.0,23.8515625,0.0226562875188376,0.4004727496432097,0.645046575382338,0.8365580641772863,0.9982473759968928,1.1403745292830845,1.26847388575743,1.385911951048597
CIFAR10,ViT,Head,100,TD,1,1,0.0014792018095671,4.648,695,40,1.0,23.8515625,0.0226562875188376,0.4004727496432097,0.645046575382338,0.8365580641772863,0.9982473759968928,1.1403745292830845,1.26847388575743,1.385911951048597
CIFAR10,ViT,Head,100,TD,1,1,0.0013154875538301,3.506,993,40,1.0,23.8515625,0.0226562875188376,0.4004727496432097,0.645046575382338,0.8365580641772863,0.9982473759968928,1.1403745292830845,1.26847388575743,1.385911951048597
CIFAR10,ViT,Head,100,TD,1,1,0.0016275566607126,9.584,602,40,1.0,23.8515625,0.0226562875188376,0.4004727496432097,0.645046575382338,0.8365580641772863,0.9982473759968928,1.1403745292830845,1.26847388575743,1.385911951048597
CIFAR10,ViT,Head,100,TD,1,1,0.0015692434342184,9.861,409,80,0.5,16.9765625,0.0210885789570778,0.3982503590016234,0.6430651776047588,0.8352127240922762,0.9977640580931308,1.14090083220951,1.270115362522621,1.3887484454371035
CIFAR10,ViT,Head,100,TD,1,1,0.0017716333962013,0.2,1000,40,1.0,23.8515625,0.0226562875188376,0.4004727496432097,0.645046575382338,0.8365580641772863,0.9982473759968928,1.1403745292830845,1.26847388575743,1.385911951048597
CIFAR10,ViT,Head,100,TD,1,1,0.0023233680762509,0.2,575,40,1.0,23.8515625,0.0226562875188376,0.4004727496432097,0.645046575382338,0.8365580641772863,0.9982473759968928,1.1403745292830845,1.26847388575743,1.385911951048597
CIFAR10,ViT,Head,100,TD,1,1,0.0016514900426469,6.861,742,40,1.0,23.8515625,0.0226562875188376,0.4004727496432097,0.645046575382338,0.8365580641772863,0.9982473759968928,1.1403745292830845,1.26847388575743,1.385911951048597
CIFAR10,ViT,Head,100,TD,1,1,0.0014967989265307,2.156,94,400,0.1,7.669921875,0.0193914503074296,0.3954604179768546,0.6400488217854761,0.8323667760998461,0.9953199246902488,1.1390133823108162,1.26889678146601,1.388284321279026
CIFAR10,ViT,Head,100,TD,1,1,0.002227233009386,9.499,626,40,1.0,23.8515625,0.0226562875188376,0.4004727496432097,0.645046575382338,0.8365580641772863,0.9982473759968928,1.1403745292830845,1.26847388575743,1.385911951048597
CIFAR10,ViT,Head,100,TD,1,1,0.0013923103635456,2.123,645,40,1.0,23.8515625,0.0226562875188376,0.4004727496432097,0.645046575382338,0.8365580641772863,0.9982473759968928,1.1403745292830845,1.26847388575743,1.385911951048597
CIFAR10,ViT,Head,100,TD,1,1,0.0034601381756277,10.0,496,80,0.5,16.9765625,0.0210885789570778,0.3982503590016234,0.6430651776047588,0.8352127240922762,0.9977640580931308,1.14090083220951,1.270115362522621,1.3887484454371035
CIFAR10,ViT,Head,100,TD,1,1,0.001985552005821,7.571,363,80,0.5,16.9765625,0.0210885789570778,0.3982503590016234,0.6430651776047588,0.8352127240922762,0.9977640580931308,1.14090083220951,1.270115362522621,1.3887484454371035
CIFAR10,ViT,Head,100,TD,1,1,0.0013627253528727,1.208,604,40,1.0,23.8515625,0.0226562875188376,0.4004727496432097,0.645046575382338,0.8365580641772863,0.9982473759968928,1.1403745292830845,1.26847388575743,1.385911951048597
