Dataset,Model,Parameterization,Shots,HPO,DP,Seed,LR,C,BS
CIFAR10,ViT,Head,100,ED,8,10,0.002088806203227187,7.36,457
CIFAR10,ViT,Head,100,ED,8,10,0.00378097549982132,7.139,1000
CIFAR10,ViT,Head,100,ED,8,10,0.0013655321437772642,9.965,323
CIFAR10,ViT,Head,100,ED,8,10,0.0015991645674122094,3.272,1000
CIFAR10,ViT,Head,100,ED,8,10,0.0021023727717532042,10.0,1000
CIFAR10,ViT,Head,100,ED,8,10,0.0018676397591297835,7.543,872
CIFAR10,ViT,Head,100,ED,8,10,0.0012497584233832086,7.344,566
CIFAR10,ViT,Head,100,ED,8,10,0.001810468350133245,4.725,839
CIFAR10,ViT,Head,100,ED,8,10,0.003438544079613053,7.61,590
CIFAR10,ViT,Head,100,ED,8,10,0.000625826523692295,2.104,452
CIFAR10,ViT,Head,100,ED,8,10,0.0011652469932391246,3.552,795
CIFAR10,ViT,Head,100,ED,8,10,0.0018504807676263339,2.751,872
CIFAR10,ViT,Head,100,ED,8,10,0.003854079823042918,2.407,866
CIFAR10,ViT,Head,100,ED,8,10,0.000698894265709555,5.255,400
CIFAR10,ViT,Head,100,ED,8,10,0.005367364645771939,0.2,1000
CIFAR10,ViT,Head,100,ED,8,10,0.002830838180177364,10.0,886
CIFAR10,ViT,Head,100,ED,8,10,0.0015294250329670452,1.651,575
CIFAR10,ViT,Head,100,ED,8,10,0.0022366946614792013,5.256,553
CIFAR10,ViT,Head,100,ED,8,10,0.0011893346475596472,9.062,455
CIFAR10,ViT,Head,100,ED,8,10,0.002603220801001035,6.373,1000
CIFAR10,ViT,Head,100,ED,8,10,0.0019968178542053815,4.669,788
CIFAR10,ViT,Head,100,ED,8,10,0.0008250922469665844,4.568,673
CIFAR10,ViT,Head,100,ED,8,10,0.004566265427278479,7.159,961
CIFAR10,ViT,Head,100,ED,8,10,0.004447041978435638,0.67,916
CIFAR10,ViT,Head,100,ED,8,10,0.002009925853267687,0.59,1000
CIFAR10,ViT,Head,100,ED,8,10,0.009328579222418532,0.955,1000
CIFAR10,ViT,Head,100,ED,8,10,0.0034668537636691503,3.242,1000
CIFAR10,ViT,Head,100,ED,8,10,0.002502541886612842,5.992,978
CIFAR10,ViT,Head,100,ED,8,10,0.0022056098743929485,4.391,380
CIFAR10,ViT,Head,100,ED,8,10,0.0008286844986086211,2.652,468
CIFAR10,ViT,Head,100,ED,8,10,0.003104235774403242,0.2,736
CIFAR10,ViT,Head,100,ED,8,10,0.0024253095894870244,0.2,640
CIFAR10,ViT,Head,100,ED,8,10,0.0039044743377684515,6.913,735
CIFAR10,ViT,Head,100,ED,8,10,0.0023260511347232837,0.2,832
CIFAR10,ViT,Head,100,ED,8,10,0.00386880907997306,1.27,999
CIFAR10,ViT,Head,100,ED,8,10,0.002014199997462823,10.0,1000
CIFAR10,ViT,Head,100,ED,8,10,0.0015275054951459546,0.52,950
CIFAR10,ViT,Head,100,ED,8,10,0.002198311535851579,2.712,568
CIFAR10,ViT,Head,100,ED,8,10,0.0012210475528014284,3.281,628
CIFAR10,ViT,Head,100,ED,8,10,0.001919954163978613,6.072,728
CIFAR10,ViT,Head,100,ED,8,10,0.001619288225802252,3.888,785
CIFAR10,ViT,Head,100,ED,8,10,0.0018384272662877483,3.357,827
CIFAR10,ViT,Head,100,ED,8,10,0.0018479399756192129,0.2,826
CIFAR10,ViT,Head,100,ED,8,10,0.002202793282580367,1.187,929
CIFAR10,ViT,Head,100,ED,8,10,0.001488739475033063,7.412,800
CIFAR10,ViT,Head,100,ED,8,10,0.005918735805958689,0.66,823
CIFAR10,ViT,Head,100,ED,8,10,0.0015827176142495158,7.777,553
CIFAR10,ViT,Head,100,ED,8,10,0.0035025902269815922,3.103,811
CIFAR10,ViT,Head,100,ED,8,10,0.0004371420956250491,5.995,317
CIFAR10,ViT,Head,100,ED,8,10,0.001153801648861893,4.697,348
CIFAR10,ViT,Head,100,ED,8,10,0.003954221368729675,1.85,748
CIFAR10,ViT,Head,100,ED,8,10,0.0011875693546208941,0.2,460
CIFAR10,ViT,Head,100,ED,8,10,0.002115769410120554,1.122,751
CIFAR10,ViT,Head,100,ED,8,10,0.0026236438736017046,0.419,885
CIFAR10,ViT,Head,100,ED,8,10,0.004355973983622749,0.2,872
CIFAR10,ViT,Head,100,ED,8,10,0.004543447486837758,1.694,866
CIFAR10,ViT,Head,100,ED,8,10,0.0008435024186766399,10.0,253
CIFAR10,ViT,Head,100,ED,8,10,0.001880979164073157,5.246,294
CIFAR10,ViT,Head,100,ED,8,10,0.0027016367921765907,0.2,591
CIFAR10,ViT,Head,100,ED,8,10,0.0032926788798043577,1.041,600
CIFAR10,ViT,Head,100,ED,8,10,0.0020385301353427446,9.975,835
CIFAR10,ViT,Head,100,ED,8,10,0.0023698264252648357,1.729,801
CIFAR10,ViT,Head,100,ED,8,10,0.0019619549004997005,3.264,969
CIFAR10,ViT,Head,100,ED,8,10,0.0022715587202346605,6.557,927
CIFAR10,ViT,Head,100,ED,8,10,0.0010910588328649127,3.375,252
CIFAR10,ViT,Head,100,ED,8,10,0.0023929695370044843,0.907,327
CIFAR10,ViT,Head,100,ED,8,10,0.00032708590006870925,3.263,650
CIFAR10,ViT,Head,100,ED,8,10,0.0020264542916410867,0.2,1000
CIFAR10,ViT,Head,100,ED,8,10,0.0028903429104894136,0.2,1000
CIFAR10,ViT,Head,100,ED,8,10,0.002924153700127508,4.738,606
CIFAR10,ViT,Head,100,ED,8,10,0.003944089717057424,0.2,903
CIFAR10,ViT,Head,100,ED,8,10,0.002354652260084231,0.206,589
CIFAR10,ViT,Head,100,ED,8,10,0.009999999999999998,0.2,1000
CIFAR10,ViT,Head,100,ED,8,10,0.0005595705624626552,0.2,817
CIFAR10,ViT,Head,100,ED,8,10,0.0024096732697552947,0.2,464
CIFAR10,ViT,Head,100,ED,8,10,0.0013565043907089115,3.568,911
CIFAR10,ViT,Head,100,ED,8,10,0.0009180415834010009,10.0,620
CIFAR10,ViT,Head,100,ED,8,10,0.002116946687215076,1.117,815
CIFAR10,ViT,Head,100,ED,8,10,0.002439500542404962,10.0,730
CIFAR10,ViT,Head,100,ED,8,10,0.0038190703444982254,0.325,824
CIFAR10,ViT,Head,100,ED,8,10,0.0016141756665546292,1.486,624
CIFAR10,ViT,Head,100,ED,8,10,0.003970295158341292,6.576,1000
CIFAR10,ViT,Head,100,ED,8,10,0.001892819205832544,0.2,772
CIFAR10,ViT,Head,100,ED,8,10,0.0027684672686631067,1.425,803
CIFAR10,ViT,Head,100,ED,8,10,0.002940605479720571,8.92,754
CIFAR10,ViT,Head,100,ED,8,10,0.0015249970200881,2.408,348
CIFAR10,ViT,Head,100,ED,8,10,0.0028794112327450005,6.487,744
CIFAR10,ViT,Head,100,ED,8,10,0.001262585884805141,4.911,1000
CIFAR10,ViT,Head,100,ED,8,10,0.0012365970137269444,10.0,239
CIFAR10,ViT,Head,100,ED,8,10,0.0014917146550991842,7.739,302
CIFAR10,ViT,Head,100,ED,8,10,0.0026462988947094875,3.321,433
CIFAR10,ViT,Head,100,ED,8,10,0.002651380420479555,1.243,1000
CIFAR10,ViT,Head,100,ED,8,10,0.0022793050590935887,7.025,807
CIFAR10,ViT,Head,100,ED,8,10,0.0017116249851234922,5.385,978
CIFAR10,ViT,Head,100,ED,8,10,0.003617300722292794,0.609,483
CIFAR10,ViT,Head,100,ED,8,10,0.003229818491322919,5.272,582
CIFAR10,ViT,Head,100,ED,8,10,0.0005863418282652691,9.438,583
CIFAR10,ViT,Head,100,ED,8,10,0.008641517142297545,6.07,790
CIFAR10,ViT,Head,100,ED,8,10,0.0012047350151531274,8.445,660
CIFAR10,ViT,Head,100,ED,8,10,0.002436548298771616,7.297,1000
CIFAR10,ViT,Head,100,ED,8,10,0.0009975364497761179,0.2,287
CIFAR10,ViT,Head,100,ED,8,10,0.005855614157257908,4.178,770
CIFAR10,ViT,Head,100,ED,8,10,0.0012295512846375795,7.843,603
CIFAR10,ViT,Head,100,ED,8,10,0.004380114480857626,0.2,1000
CIFAR10,ViT,Head,100,ED,8,10,0.003230009287031335,2.166,776
CIFAR10,ViT,Head,100,ED,8,10,0.0031648369911019512,7.45,787
CIFAR10,ViT,Head,100,ED,8,10,0.0017432942231003575,0.2,268
CIFAR10,ViT,Head,100,ED,8,10,0.0029169209318694795,3.66,757
CIFAR10,ViT,Head,100,ED,8,10,0.0042235497847262,0.451,860
CIFAR10,ViT,Head,100,ED,8,10,0.0012661804168137595,6.485,694
CIFAR10,ViT,Head,100,ED,8,10,0.0013510091282535538,8.271,824
CIFAR10,ViT,Head,100,ED,8,10,0.0012315440800335408,6.196,249
CIFAR10,ViT,Head,100,ED,8,10,0.002997524883932248,1.582,868
CIFAR10,ViT,Head,100,ED,8,10,0.0038381112525698474,3.088,859
CIFAR10,ViT,Head,100,ED,8,10,0.0018339376842051558,2.626,470
CIFAR10,ViT,Head,100,ED,8,10,0.004790652916993767,0.2,1000
CIFAR10,ViT,Head,100,ED,8,10,0.002553849939542492,8.617,1000
CIFAR10,ViT,Head,100,ED,8,10,0.0022490324674473163,3.637,513
CIFAR10,ViT,Head,100,ED,1,0,0.003530583955621075,5.645,381
CIFAR10,ViT,Head,100,ED,1,0,0.002996616771277864,2.206,623
CIFAR10,ViT,Head,100,ED,1,0,0.0005147668862879687,1.431,215
CIFAR10,ViT,Head,100,ED,1,0,0.004361522854133289,0.633,958
CIFAR10,ViT,Head,100,ED,1,0,0.0016562120507265562,3.41,152
CIFAR10,ViT,Head,100,ED,1,0,0.0034570286370259437,5.258,745
CIFAR10,ViT,Head,100,ED,1,0,0.0012930828128762007,0.2,770
CIFAR10,ViT,Head,100,ED,1,0,0.0007912727479661442,2.596,240
CIFAR10,ViT,Head,100,ED,1,0,0.004656738186825123,7.005,827
CIFAR10,ViT,Head,100,ED,1,0,0.005011537087192528,2.344,1000
CIFAR10,ViT,Head,100,ED,1,0,0.0014752293663968252,8.412,173
CIFAR10,ViT,Head,100,ED,1,0,0.0011628185467151583,0.404,143
CIFAR10,ViT,Head,100,ED,1,0,0.00066019559344657,6.579,321
CIFAR10,ViT,Head,100,ED,1,0,0.004992452985380283,4.701,752
CIFAR10,ViT,Head,100,ED,1,0,0.004734797079387345,3.853,763
CIFAR10,ViT,Head,100,ED,1,0,0.001216302558207196,0.698,52
CIFAR10,ViT,Head,100,ED,1,0,0.0015091518535373287,4.301,152
CIFAR10,ViT,Head,100,ED,1,0,0.0035510537477431094,6.208,1000
CIFAR10,ViT,Head,100,ED,1,0,0.0015957857598230456,0.2,1000
CIFAR10,ViT,Head,100,ED,1,0,0.0023738997424615324,9.619,633
CIFAR10,ViT,Head,100,ED,1,0,0.003081213120929465,3.162,667
CIFAR10,ViT,Head,100,ED,1,0,0.0021222058821074577,3.37,522
CIFAR10,ViT,Head,100,ED,1,0,0.0018687793708323565,2.875,543
CIFAR10,ViT,Head,100,ED,1,0,0.002276909775654319,6.494,619
CIFAR10,ViT,Head,100,ED,1,0,0.002540998441586798,2.951,504
CIFAR10,ViT,Head,100,ED,1,0,0.0011125787241485926,2.064,571
CIFAR10,ViT,Head,100,ED,1,0,0.005638444764545946,3.569,910
CIFAR10,ViT,Head,100,ED,1,0,0.0030804414811844466,4.075,516
CIFAR10,ViT,Head,100,ED,1,0,0.0018598107678453127,5.2,517
CIFAR10,ViT,Head,100,ED,1,0,0.0028558336644688488,8.029,1000
CIFAR10,ViT,Head,100,ED,1,0,0.0007534196901243376,9.102,78
CIFAR10,ViT,Head,100,ED,1,0,0.004609657962783545,1.111,904
CIFAR10,ViT,Head,100,ED,1,0,0.0014245739137727015,2.628,627
CIFAR10,ViT,Head,100,ED,1,0,0.0009786758858636524,5.509,355
CIFAR10,ViT,Head,100,ED,1,0,0.0014791242929064815,7.551,230
CIFAR10,ViT,Head,100,ED,1,0,0.0008084420612934241,3.22,816
CIFAR10,ViT,Head,100,ED,1,0,0.0031566938868074225,1.781,896
CIFAR10,ViT,Head,100,ED,1,0,0.0011113698627611213,1.849,545
CIFAR10,ViT,Head,100,ED,1,0,0.00277854619544609,0.2,415
CIFAR10,ViT,Head,100,ED,1,0,0.002893625734487389,3.427,674
CIFAR10,ViT,Head,100,ED,1,0,0.0038856893701299648,4.518,873
CIFAR10,ViT,Head,100,ED,1,0,0.0018183314895742857,8.358,220
CIFAR10,ViT,Head,100,ED,1,0,0.004087605100195555,1.636,588
CIFAR10,ViT,Head,100,ED,1,0,0.0026890539928002277,2.607,777
CIFAR10,ViT,Head,100,ED,1,0,0.004471328907981054,2.689,918
CIFAR10,ViT,Head,100,ED,1,0,0.0024905060108483374,7.882,639
CIFAR10,ViT,Head,100,ED,1,0,0.0007497011205210595,10.0,682
CIFAR10,ViT,Head,100,ED,1,0,0.0034104721108355954,0.2,291
CIFAR10,ViT,Head,100,ED,1,0,0.004677525068478574,3.664,740
CIFAR10,ViT,Head,100,ED,1,0,0.005713773553082363,5.336,929
CIFAR10,ViT,Head,100,ED,1,0,0.0030790664831071134,8.721,356
CIFAR10,ViT,Head,100,ED,1,0,0.0003372913366390069,0.2,149
CIFAR10,ViT,Head,100,ED,1,0,0.0022027938994872293,9.898,990
CIFAR10,ViT,Head,100,ED,1,0,0.006167269780804552,2.058,770
CIFAR10,ViT,Head,100,ED,1,0,0.001083566504733809,8.654,50
CIFAR10,ViT,Head,100,ED,1,0,0.0026532466505115025,5.585,852
CIFAR10,ViT,Head,100,ED,1,0,0.001249735239336422,2.499,680
CIFAR10,ViT,Head,100,ED,1,0,0.002698695533381258,7.674,1000
CIFAR10,ViT,Head,100,ED,1,0,0.001989417001772557,9.734,718
CIFAR10,ViT,Head,100,ED,1,0,0.0013154875538301028,3.506,993
CIFAR10,ViT,Head,100,ED,1,0,0.003676429169973409,3.101,629
CIFAR10,ViT,Head,100,ED,1,0,0.002511500181999639,1.234,583
CIFAR10,ViT,Head,100,ED,1,0,0.0022836275796095694,4.438,1000
CIFAR10,ViT,Head,100,ED,1,0,1e-07,8.361,48
CIFAR10,ViT,Head,100,ED,1,0,0.001629585930048633,1.892,310
CIFAR10,ViT,Head,100,ED,1,0,0.0005253425579797354,7.275,10
CIFAR10,ViT,Head,100,ED,1,0,0.0015293108779217588,2.851,170
CIFAR10,ViT,Head,100,ED,1,0,0.0021530337285539038,4.511,765
CIFAR10,ViT,Head,100,ED,1,0,0.00253596418330591,7.936,566
CIFAR10,ViT,Head,100,ED,1,0,0.0014919075250445033,10.0,534
CIFAR10,ViT,Head,100,ED,1,0,0.002802812118801939,5.238,276
CIFAR10,ViT,Head,100,ED,1,0,0.004045485061070794,9.627,889
CIFAR10,ViT,Head,100,ED,1,0,0.001728587497897747,5.419,861
CIFAR10,ViT,Head,100,ED,1,0,0.00476433053087777,1.306,872
CIFAR10,ViT,Head,100,ED,1,0,0.004186033046176898,5.141,1000
CIFAR10,ViT,Head,100,ED,1,0,1e-07,3.798,669
CIFAR10,ViT,Head,100,ED,1,0,0.0024024277351624734,3.396,546
CIFAR10,ViT,Head,100,ED,1,0,0.0022419950362921643,8.854,564
CIFAR10,ViT,Head,100,ED,1,0,0.002314892871943533,0.2,459
CIFAR10,ViT,Head,100,ED,1,0,0.0012741229838070798,2.188,625
CIFAR10,ViT,Head,100,ED,1,0,0.0024537637390202633,7.73,571
CIFAR10,ViT,Head,100,ED,1,0,0.003413834828175269,3.137,777
CIFAR10,ViT,Head,100,ED,1,0,0.002825476896906279,3.99,746
CIFAR10,ViT,Head,100,ED,1,0,0.00403188586209099,0.2,284
CIFAR10,ViT,Head,100,ED,1,0,0.004500036802511474,0.2,628
CIFAR10,ViT,Head,100,ED,1,0,0.0028841733150627366,5.973,618
CIFAR10,ViT,Head,100,ED,1,0,0.004362333811777495,3.249,1000
CIFAR10,ViT,Head,100,ED,1,0,0.002667200852631392,7.199,775
CIFAR10,ViT,Head,100,ED,1,0,0.004065168487120769,7.548,1000
CIFAR10,ViT,Head,100,ED,1,0,0.0010441110522189476,9.437,75
CIFAR10,ViT,Head,100,ED,1,0,0.0006798432976566225,6.587,18
CIFAR10,ViT,Head,100,ED,1,0,0.003059723563634879,0.2,333
CIFAR10,ViT,Head,100,ED,1,0,0.0011067916989220673,0.91,579
CIFAR10,ViT,Head,100,ED,1,0,0.0018247990261144806,4.508,564
CIFAR10,ViT,Head,100,ED,1,0,0.0008782712016580695,2.8,347
CIFAR10,ViT,Head,100,ED,1,0,0.0031104039127188093,3.992,676
CIFAR10,ViT,Head,100,ED,1,0,0.0032963441999431255,1.912,180
CIFAR10,ViT,Head,100,ED,1,0,0.001149292613000946,0.2,298
CIFAR10,ViT,Head,100,ED,1,0,0.0009687429261005452,1.133,417
CIFAR10,ViT,Head,100,ED,1,0,0.001719492933224669,9.791,814
CIFAR10,ViT,Head,100,ED,1,0,0.0013506926307045753,7.23,322
CIFAR10,ViT,Head,100,ED,1,0,0.001256133568149492,4.529,389
CIFAR10,ViT,Head,100,ED,1,0,0.0017824681026799567,0.789,379
CIFAR10,ViT,Head,100,ED,1,0,0.004293641633429286,7.756,936
CIFAR10,ViT,Head,100,ED,1,0,0.0011573079327949713,1.148,465
CIFAR10,ViT,Head,100,ED,1,0,0.0044957053870384065,0.284,955
CIFAR10,ViT,Head,100,ED,1,0,0.0015249970200881,2.408,348
CIFAR10,ViT,Head,100,ED,1,0,0.004557413216446693,0.715,329
CIFAR10,ViT,Head,100,ED,1,0,0.0016833391597632153,10.0,1000
CIFAR10,ViT,Head,100,ED,1,0,0.002904507486303456,1.045,393
CIFAR10,ViT,Head,100,ED,1,0,0.0010533503205424,0.469,460
CIFAR10,ViT,Head,100,ED,1,0,0.004151330667528678,2.713,727
CIFAR10,ViT,Head,100,ED,1,0,0.0010847380061033583,6.499,962
CIFAR10,ViT,Head,100,ED,1,0,0.0008341666292676098,6.218,84
CIFAR10,ViT,Head,100,ED,1,0,0.0030869297149228,0.942,1000
CIFAR10,ViT,Head,100,ED,1,0,0.002842842318994175,0.2,297
CIFAR10,ViT,Head,100,ED,1,0,0.0024584244527415134,2.366,932
CIFAR10,ViT,Head,100,ED,1,0,0.0025631874119037184,8.646,949
CIFAR10,ViT,Head,100,ED,1,0,0.00564229912539207,5.618,720
CIFAR10,ViT,Head,100,ED,1,0,0.004324383576635436,2.717,863
CIFAR10,ViT,Head,100,ED,1,0,0.0024576359354460697,4.175,572
CIFAR10,ViT,Head,100,ED,1,0,0.0018878121227307709,5.914,222
CIFAR10,ViT,Head,100,ED,1,0,0.0022302001324397414,8.372,489
CIFAR10,ViT,Head,100,ED,1,0,0.001956867507997031,8.409,182
CIFAR10,ViT,Head,100,ED,1,0,0.002336737022662959,6.316,414
CIFAR10,ViT,Head,100,ED,1,0,0.0026383796566212775,2.433,677
CIFAR10,ViT,Head,100,ED,1,0,0.001939115636055017,6.314,1000
CIFAR10,ViT,Head,100,ED,1,0,0.0015015381089387959,0.2,114
CIFAR10,ViT,Head,100,ED,1,0,0.003993969645964225,2.065,679
CIFAR10,ViT,Head,100,ED,1,1,0.0018444802124825883,1.519,518
CIFAR10,ViT,Head,100,ED,1,1,0.0005147668862879687,1.431,215
CIFAR10,ViT,Head,100,ED,1,1,0.001993697797719148,8.36,843
CIFAR10,ViT,Head,100,ED,1,1,0.0016562120507265562,3.41,152
CIFAR10,ViT,Head,100,ED,1,1,0.0022632225219522736,5.477,698
CIFAR10,ViT,Head,100,ED,1,1,0.004914029302816978,0.2,627
CIFAR10,ViT,Head,100,ED,1,1,0.002276197325591397,0.905,580
CIFAR10,ViT,Head,100,ED,1,1,0.0014906874678372508,0.788,447
CIFAR10,ViT,Head,100,ED,1,1,0.0029188314940995145,6.203,725
CIFAR10,ViT,Head,100,ED,1,1,0.0016456344918547895,10.0,957
CIFAR10,ViT,Head,100,ED,1,1,0.0011628185467151583,0.404,143
CIFAR10,ViT,Head,100,ED,1,1,0.0037286029933452877,0.773,859
CIFAR10,ViT,Head,100,ED,1,1,0.0031674918940188526,2.861,310
CIFAR10,ViT,Head,100,ED,1,1,0.0023491541493066395,0.2,385
CIFAR10,ViT,Head,100,ED,1,1,0.004642694453992714,3.076,700
CIFAR10,ViT,Head,100,ED,1,1,0.0007489705585514916,4.308,416
CIFAR10,ViT,Head,100,ED,1,1,0.0008557574290253729,7.302,847
CIFAR10,ViT,Head,100,ED,1,1,0.0011373470574864938,5.546,241
CIFAR10,ViT,Head,100,ED,1,1,0.0017878873204477809,9.508,566
CIFAR10,ViT,Head,100,ED,1,1,0.0036790773993603467,0.2,384
CIFAR10,ViT,Head,100,ED,1,1,0.0018911946414700942,8.175,748
CIFAR10,ViT,Head,100,ED,1,1,0.00318646777989062,4.026,685
CIFAR10,ViT,Head,100,ED,1,1,0.002276909775654319,6.494,619
CIFAR10,ViT,Head,100,ED,1,1,0.0011304957028738939,3.797,408
CIFAR10,ViT,Head,100,ED,1,1,0.0014199104405679785,5.459,996
CIFAR10,ViT,Head,100,ED,1,1,0.0027865641786316763,6.86,763
CIFAR10,ViT,Head,100,ED,1,1,0.0012497584233832086,7.344,566
CIFAR10,ViT,Head,100,ED,1,1,0.001771413491575398,10.0,304
CIFAR10,ViT,Head,100,ED,1,1,0.003466683737613619,1.804,963
CIFAR10,ViT,Head,100,ED,1,1,0.002634364351627032,10.0,780
CIFAR10,ViT,Head,100,ED,1,1,0.00211803267538407,9.129,1000
CIFAR10,ViT,Head,100,ED,1,1,0.0014245739137727015,2.628,627
CIFAR10,ViT,Head,100,ED,1,1,0.00189973406640607,4.38,260
CIFAR10,ViT,Head,100,ED,1,1,0.0015550901543255852,4.919,153
CIFAR10,ViT,Head,100,ED,1,1,0.0036322096437506374,1.603,810
CIFAR10,ViT,Head,100,ED,1,1,0.0038236501562246773,0.2,386
CIFAR10,ViT,Head,100,ED,1,1,0.0016393068157019232,0.225,434
CIFAR10,ViT,Head,100,ED,1,1,0.002522772696649832,9.473,632
CIFAR10,ViT,Head,100,ED,1,1,0.0027643340792092106,8.867,858
CIFAR10,ViT,Head,100,ED,1,1,0.0031468378721020043,0.881,708
CIFAR10,ViT,Head,100,ED,1,1,0.00046459948215870527,5.239,597
CIFAR10,ViT,Head,100,ED,1,1,0.0013339963027634643,1.328,613
CIFAR10,ViT,Head,100,ED,1,1,0.0021790669035783067,4.391,122
CIFAR10,ViT,Head,100,ED,1,1,0.002814544874820433,9.892,554
CIFAR10,ViT,Head,100,ED,1,1,0.001448631223550954,3.287,329
CIFAR10,ViT,Head,100,ED,1,1,0.0014105582684922934,10.0,1000
CIFAR10,ViT,Head,100,ED,1,1,0.004601066271839896,4.561,735
CIFAR10,ViT,Head,100,ED,1,1,0.003735410410496069,2.062,927
CIFAR10,ViT,Head,100,ED,1,1,0.00241337942450327,3.588,262
CIFAR10,ViT,Head,100,ED,1,1,0.002181903793575988,4.98,182
CIFAR10,ViT,Head,100,ED,1,1,0.004151180350206299,1.131,331
CIFAR10,ViT,Head,100,ED,1,1,0.004783842775481025,8.309,272
CIFAR10,ViT,Head,100,ED,1,1,0.0018488483899457412,4.318,369
CIFAR10,ViT,Head,100,ED,1,1,0.0038370163964398045,1.953,650
CIFAR10,ViT,Head,100,ED,1,1,0.0026532466505115025,5.585,852
CIFAR10,ViT,Head,100,ED,1,1,0.0010064615056541058,4.585,473
CIFAR10,ViT,Head,100,ED,1,1,0.0029120013180662253,4.085,849
CIFAR10,ViT,Head,100,ED,1,1,0.002881735478522733,1.631,468
CIFAR10,ViT,Head,100,ED,1,1,0.0016473504877406668,0.2,636
CIFAR10,ViT,Head,100,ED,1,1,0.0030430451202380186,9.252,633
CIFAR10,ViT,Head,100,ED,1,1,0.0015692434342184103,9.861,409
CIFAR10,ViT,Head,100,ED,1,1,0.0018754993943163895,0.2,530
CIFAR10,ViT,Head,100,ED,1,1,0.0002928690482541947,5.904,176
CIFAR10,ViT,Head,100,ED,1,1,0.0032837583479109283,7.936,730
CIFAR10,ViT,Head,100,ED,1,1,0.003534259339476543,6.71,638
CIFAR10,ViT,Head,100,ED,1,1,0.0021610650650229204,5.176,501
CIFAR10,ViT,Head,100,ED,1,1,0.003020384094889341,5.55,659
CIFAR10,ViT,Head,100,ED,1,1,0.0018109390687750697,3.419,475
CIFAR10,ViT,Head,100,ED,1,1,0.001480166208487744,9.071,323
CIFAR10,ViT,Head,100,ED,1,1,0.0009734380856042452,6.348,326
CIFAR10,ViT,Head,100,ED,1,1,0.0008161944433547939,6.023,504
CIFAR10,ViT,Head,100,ED,1,1,0.0021446985317145725,6.181,498
CIFAR10,ViT,Head,100,ED,1,1,0.005034329076700339,0.676,594
CIFAR10,ViT,Head,100,ED,1,1,0.0004937316035126745,10.0,575
CIFAR10,ViT,Head,100,ED,1,1,0.0011758146137565441,2.361,820
CIFAR10,ViT,Head,100,ED,1,1,0.0029944666044836275,5.473,494
CIFAR10,ViT,Head,100,ED,1,1,0.003070145514561058,5.509,645
CIFAR10,ViT,Head,100,ED,1,1,0.001793180825897144,3.118,491
CIFAR10,ViT,Head,100,ED,1,1,0.0020862048129683484,8.415,914
CIFAR10,ViT,Head,100,ED,1,1,0.0024537637390202633,7.73,571
CIFAR10,ViT,Head,100,ED,1,1,0.0022152249554357193,7.129,1000
CIFAR10,ViT,Head,100,ED,1,1,0.005210718582381509,3.993,837
CIFAR10,ViT,Head,100,ED,1,1,0.003245454797915388,6.784,1000
CIFAR10,ViT,Head,100,ED,1,1,0.0032803051860568187,4.616,856
CIFAR10,ViT,Head,100,ED,1,1,0.0028753615495833037,4.1,891
CIFAR10,ViT,Head,100,ED,1,1,0.0019736591785638725,3.642,98
CIFAR10,ViT,Head,100,ED,1,1,0.0032685377126240533,2.099,830
CIFAR10,ViT,Head,100,ED,1,1,0.0025810804998226463,5.097,263
CIFAR10,ViT,Head,100,ED,1,1,0.0019462652501530118,7.836,381
CIFAR10,ViT,Head,100,ED,1,1,0.0013364020900301626,9.121,258
CIFAR10,ViT,Head,100,ED,1,1,0.0020925398609645198,4.166,498
CIFAR10,ViT,Head,100,ED,1,1,0.0006828417406266269,6.993,193
CIFAR10,ViT,Head,100,ED,1,1,0.0021240208621495765,9.474,591
CIFAR10,ViT,Head,100,ED,1,1,0.0026562607626685114,6.195,377
CIFAR10,ViT,Head,100,ED,1,1,0.002695151782242848,0.2,590
CIFAR10,ViT,Head,100,ED,1,1,0.004910202043423623,0.415,688
CIFAR10,ViT,Head,100,ED,1,1,0.002114990638850312,10.0,278
CIFAR10,ViT,Head,100,ED,1,1,0.001061664492407667,4.011,958
CIFAR10,ViT,Head,100,ED,1,1,0.0035242113017716595,4.631,883
CIFAR10,ViT,Head,100,ED,1,1,0.0033305331388907337,7.741,711
CIFAR10,ViT,Head,100,ED,1,1,0.0026162760767376473,3.468,524
CIFAR10,ViT,Head,100,ED,1,1,0.003184785900630393,0.2,604
CIFAR10,ViT,Head,100,ED,1,1,0.0015066324425692067,4.352,126
CIFAR10,ViT,Head,100,ED,1,1,0.0013175791978335407,6.248,696
CIFAR10,ViT,Head,100,ED,1,1,0.0011567462730813951,7.704,149
CIFAR10,ViT,Head,100,ED,1,1,0.0032811170890679406,1.593,149
CIFAR10,ViT,Head,100,ED,1,1,0.005265483318353055,6.619,720
CIFAR10,ViT,Head,100,ED,1,1,0.007375633571997633,0.439,1000
CIFAR10,ViT,Head,100,ED,1,1,0.0031411182618140973,0.961,413
CIFAR10,ViT,Head,100,ED,1,1,0.004213236642204449,5.857,816
CIFAR10,ViT,Head,100,ED,1,1,0.002006598349171638,9.838,369
CIFAR10,ViT,Head,100,ED,1,1,0.002890055458836326,6.424,1000
CIFAR10,ViT,Head,100,ED,1,1,0.0008341666292676098,6.218,84
CIFAR10,ViT,Head,100,ED,1,1,0.004021708879170087,7.968,548
