Dataset,Model,Parameterization,Shots,HPO,MIA,DP,Seed,N,TPR@FPR=0.001,TPR@FPR=0.00316,TPR@FPR=0.01,TPR@FPR=0.03162,TPR@FPR=0.1,TPR@FPR=0.31623,TPR@FPR=1.0,Classes
CIFAR100,R50,Head,50,TD,KL-LiRA,-1,2,129,0.1557899373000401,0.2238138882814814,0.313071770750461,0.4296769471028214,0.5793240562826353,0.8296291816127677,1.0,100
CIFAR100,R50,Head,50,TD,WB-LiRA,-1,2,129,0.1509404993975034,0.2307398843392776,0.3268415690032986,0.4393711704250974,0.5856514328871603,0.8374484543676733,1.0,100
CIFAR100,R50,Head,50,TD,ACC-LiRA,-1,3,129,0.0143536737776041,0.0363640874400315,0.120116851340162,0.3196262493758935,0.5092848437485463,0.7725120247099649,1.0,100
CIFAR100,R50,Head,50,TD,KL-LiRA,-1,3,129,0.2008863087319086,0.2654522562418401,0.3442245728940864,0.4468850496649207,0.5909241737760536,0.8512936448128611,1.0,100
CIFAR100,R50,Head,50,TD,WB-LiRA,-1,3,129,0.1691289799386592,0.2510226042839289,0.3488452867168433,0.4595610011753359,0.6049413727551549,0.8580743097614906,1.0,100
CIFAR100,R50,Head,50,TD,ACC-LiRA,-1,10,129,0.0089882657934233,0.0276067056153016,0.1342782098512757,0.3863310758009898,0.5557297287239981,0.8120542303923393,1.0,100
CIFAR100,R50,Head,50,TD,KL-LiRA,-1,10,129,0.2394643322293752,0.3035652265594959,0.3801972859995782,0.4751919522693161,0.6129510413178035,0.8624440268423077,1.0,100
CIFAR100,R50,Head,50,TD,WB-LiRA,-1,10,129,0.22240879941453,0.3083004626700902,0.4025229784542105,0.5059384264255324,0.6453953162405884,0.8941967774345998,1.0,100
CIFAR100,R50,Head,50,ED,ACC-LiRA,-1,0,129,0.0202054826391366,0.0490316816756265,0.1485638860539205,0.3373386523887667,0.524579433743947,0.7866380446887515,1.0,100
CIFAR100,R50,Head,50,ED,KL-LiRA,-1,0,129,0.1421828807896688,0.2214320502042728,0.3187757279836706,0.4358735338733043,0.5810499343907334,0.8367228869318128,1.0,100
CIFAR100,R50,Head,50,ED,WB-LiRA,-1,0,129,0.1038208479260957,0.2067172721435152,0.3319828888551105,0.4564124915080204,0.6069400024196325,0.8575906664226354,1.0,100
CIFAR100,R50,Head,50,ED,ACC-LiRA,-1,1,129,0.0109144094400258,0.0330286129068281,0.1513841152457409,0.3723570905661782,0.5505146228580646,0.8090916704924745,1.0,100
CIFAR100,R50,Head,50,ED,KL-LiRA,-1,1,129,0.0904374449393868,0.1374328415619222,0.2081430769421662,0.3093615450473366,0.4730994006923678,0.7569081682031938,1.0,100
CIFAR100,R50,Head,50,ED,WB-LiRA,-1,1,129,0.131273807898949,0.2493361706351668,0.3620041442805206,0.480161118211259,0.6245998411772734,0.8753133026441502,1.0,100
CIFAR100,R50,Head,50,ED,ACC-LiRA,-1,2,129,0.0234019884711476,0.0543673631433414,0.1320079960671012,0.2843923159594117,0.4700698027502377,0.7396455118273867,1.0,100
CIFAR100,R50,Head,50,ED,KL-LiRA,-1,2,129,0.1631687750167877,0.2316362626915853,0.3213392326815205,0.4340084085872426,0.5795039522841364,0.8298618057526399,1.0,100
CIFAR100,R50,Head,50,ED,WB-LiRA,-1,2,129,0.1380252071517965,0.2339144284347342,0.3383688705477678,0.4521670489456698,0.5989932027226329,0.8438223558001727,1.0,100
CIFAR100,R50,Head,50,ED,ACC-LiRA,-1,3,129,0.0156173924908748,0.0394249227038308,0.1247856329912764,0.3173732637435225,0.5125720629781586,0.7757573784116529,1.0,100
CIFAR100,R50,Head,50,ED,KL-LiRA,-1,3,129,0.1590300842582513,0.229402935548795,0.3225475328799452,0.4357550215374882,0.5817959381134463,0.8375353918768471,1.0,100
CIFAR100,R50,Head,50,ED,WB-LiRA,-1,3,129,0.1582408415281228,0.2425657676432188,0.3449890064224821,0.4582182031315415,0.6027814216292823,0.854377738703285,1.0,100
CIFAR100,R50,Head,50,ED,ACC-LiRA,-1,10,129,0.0093061189049727,0.0239475185750257,0.0882453267840087,0.3323115518674258,0.5299929297063968,0.7903952542204691,1.0,100
CIFAR100,R50,Head,50,ED,KL-LiRA,-1,10,129,0.1905661196492142,0.2618442922884184,0.3488368126620275,0.453680273880847,0.5973901933787321,0.8550682841513787,1.0,100
CIFAR100,R50,Head,50,ED,WB-LiRA,-1,10,129,0.1422881082623203,0.2599340726131557,0.3814423398950619,0.4964571006834617,0.6408569940088564,0.8868334387675362,1.0,100
CIFAR10,R50,FiLM,50,TD,ACC-LiRA,-1,0,129,0.0277479161797927,0.0501363246864532,0.1049777985510633,0.2035522318298668,0.3505024538443561,0.6133987691828309,1.0,10
CIFAR10,R50,FiLM,50,TD,KL-LiRA,-1,0,129,0.1103061462958635,0.1458440445586975,0.1940017137960582,0.2763106644854717,0.4252395419490535,0.7023915244994936,1.0,10
CIFAR10,R50,FiLM,50,TD,WB-LiRA,-1,0,129,0.1202617433979901,0.1566876996182908,0.210594375632936,0.292825426501519,0.4411778452909558,0.7175196697047597,1.0,10
CIFAR10,R50,FiLM,50,TD,ACC-LiRA,-1,1,129,0.0426520336103013,0.0750619670444447,0.1277066737337677,0.2087393019159119,0.3483405303443653,0.6145104213759022,1.0,10
CIFAR10,R50,FiLM,50,TD,KL-LiRA,-1,1,129,0.1019689151480194,0.1369666547149516,0.1933527678613185,0.2782982836297878,0.4272062606201381,0.7117090432911906,1.0,10
CIFAR10,R50,FiLM,50,TD,WB-LiRA,-1,1,129,0.1208630177560914,0.1527117402216783,0.2064009228802594,0.2900213571951923,0.4391787612826788,0.7234477060501661,1.0,10
CIFAR10,R50,FiLM,50,TD,ACC-LiRA,-1,2,129,0.0141007463267945,0.0421464296287063,0.1112790389679188,0.2070394665087798,0.3414561942007759,0.607827861828267,1.0,10
CIFAR10,R50,FiLM,50,TD,KL-LiRA,-1,2,129,0.1113725245789252,0.1510571664511304,0.2029572614948349,0.2841339337187017,0.4312491235723968,0.7117059565915146,1.0,10
CIFAR10,R50,FiLM,50,TD,WB-LiRA,-1,2,129,0.0885152926878671,0.1459622006512831,0.2056995060843552,0.2915504588585407,0.4371854598713015,0.7214284601361773,1.0,10
CIFAR10,R50,FiLM,50,TD,ACC-LiRA,-1,3,129,0.0196576270658421,0.0514338229567438,0.1154223586037165,0.2192869047804483,0.3567968348416642,0.6282652377762894,1.0,10
CIFAR10,R50,FiLM,50,TD,KL-LiRA,-1,3,129,0.1102353619215252,0.1552827925668624,0.2018878798735182,0.2843034938238913,0.4249443137743579,0.709979906229069,1.0,10
CIFAR10,R50,FiLM,50,TD,WB-LiRA,-1,3,129,0.1107338120531472,0.1578061963581987,0.2159223663919998,0.3012196451658125,0.4461284443682923,0.7233757535164099,1.0,10
CIFAR10,R50,FiLM,50,TD,ACC-LiRA,-1,10,129,0.0179236027843094,0.0380740302412133,0.083513711322547,0.1772427861781148,0.3226715667190931,0.601009078592896,1.0,10
CIFAR10,R50,FiLM,50,TD,KL-LiRA,-1,10,129,0.1053926530358004,0.1404145319775137,0.1899652739928679,0.2706448448230219,0.4157310369528318,0.6959527850880608,1.0,10
CIFAR10,R50,FiLM,50,TD,WB-LiRA,-1,10,129,0.117554541632278,0.1551302614572465,0.2044162760639706,0.2881479981936247,0.4352274319884143,0.7149975863089213,1.0,10
CIFAR10,R50,FiLM,50,ED,ACC-LiRA,-1,0,129,0.076762483446288,0.1110539845758354,0.1547246241333645,0.2312378281529952,0.3651787800888058,0.6358962374386539,1.0,10
CIFAR10,R50,FiLM,50,ED,KL-LiRA,-1,0,129,0.1195450650463503,0.1531666277167562,0.2033029524032094,0.2830567889693853,0.4363792163278024,0.7201371036846616,1.0,10
CIFAR10,R50,FiLM,50,ED,WB-LiRA,-1,0,129,0.1346264703591181,0.1689023915244994,0.2179481187193269,0.3011918672587053,0.4479862896315338,0.7322583158058736,1.0,10
CIFAR10,R50,FiLM,50,ED,ACC-LiRA,-1,1,129,0.0237891093893712,0.0493553868458384,0.1038240291829703,0.1933995354420316,0.3297270332205715,0.5996850982898655,1.0,10
CIFAR10,R50,FiLM,50,ED,KL-LiRA,-1,1,129,0.1085943224157014,0.139227087782749,0.1911235131806631,0.2722652657178044,0.4172291767346875,0.696088671333032,1.0,10
CIFAR10,R50,FiLM,50,ED,WB-LiRA,-1,1,129,0.107316008542878,0.1502486476374577,0.2065879932031116,0.2920635415529954,0.4363259388591828,0.7177108828160319,1.0,10
CIFAR10,R50,FiLM,50,ED,ACC-LiRA,-1,2,129,0.046586996151509,0.0889359779373958,0.1447780495785357,0.2262040167650862,0.3589068415886322,0.6245150433929044,1.0,10
CIFAR10,R50,FiLM,50,ED,KL-LiRA,-1,2,129,0.1110141630700674,0.1530826880229351,0.2034558514202022,0.2848973995419205,0.4224926380081332,0.7048503451177139,1.0,10
CIFAR10,R50,FiLM,50,ED,WB-LiRA,-1,2,129,0.1333416431654228,0.1696608030413985,0.2202053567255106,0.3027998940496408,0.4409560461818918,0.7214284601361773,1.0,10
CIFAR10,R50,FiLM,50,ED,ACC-LiRA,-1,3,129,0.0214489322263586,0.0548295144784186,0.1099082540226483,0.213103007835013,0.3469991744419695,0.6189348743749903,1.0,10
CIFAR10,R50,FiLM,50,ED,KL-LiRA,-1,3,129,0.1202822473870309,0.1584915652891789,0.2107197931431954,0.2872474649137837,0.4299288150905777,0.7113350675244162,1.0,10
CIFAR10,R50,FiLM,50,ED,WB-LiRA,-1,3,129,0.1297527998878487,0.169317279085344,0.2220283805043692,0.3047866789202324,0.4458169130360286,0.7245595725790122,1.0,10
CIFAR10,R50,FiLM,50,ED,ACC-LiRA,-1,10,129,0.0334646588909478,0.0754473114595823,0.1346683899901895,0.2194590217543641,0.367239204571998,0.6356105081209026,1.0,10
CIFAR10,R50,FiLM,50,ED,KL-LiRA,-1,10,129,0.1214164473581761,0.1566407649064889,0.2073594219599171,0.289347057632714,0.4338259339427254,0.7143902704891228,1.0,10
CIFAR10,R50,FiLM,50,ED,WB-LiRA,-1,10,129,0.1272093059470233,0.1645825871653923,0.2179485183051216,0.2978961957114159,0.447560614790476,0.7290125667658097,1.0,10
CIFAR10,R50,FiLM,50,TD,ACC-LiRA,8,0,65,0.0013338296420373,0.0049010484521372,0.0176189589924933,0.0549972082635399,0.1646504125566102,0.4263291767479372,1.0,10
CIFAR10,R50,FiLM,50,TD,KL-LiRA,8,0,65,0.0028847943420807,0.0089025373782492,0.0263974191947391,0.0737018425460636,0.1928469508033997,0.4777901854953781,1.0,10
CIFAR10,R50,FiLM,50,TD,WB-LiRA,8,0,65,0.0043116818661207,0.0107636950183013,0.0274520751907686,0.07714498418016,0.1979961536075438,0.4858241826416031,1.0,10
CIFAR10,R50,FiLM,50,TD,ACC-LiRA,8,1,65,0.0021418593822753,0.0067980754306999,0.0206425578146826,0.0593822753375756,0.1640229706658389,0.4212323451808163,1.0,10
CIFAR10,R50,FiLM,50,TD,KL-LiRA,8,1,65,0.0028868539500232,0.0081949402452273,0.0217290082259816,0.0669874282166692,0.1874902995498991,0.4717367685860624,1.0,10
CIFAR10,R50,FiLM,50,TD,WB-LiRA,8,1,65,0.0028247710693776,0.0075430699984479,0.0257333540276268,0.0732888406022039,0.1950954524289927,0.4889337265249107,1.0,10
CIFAR10,R50,FiLM,50,TD,ACC-LiRA,8,2,65,0.0021708792060784,0.0064816250581485,0.0209024654985269,0.0590479144053341,0.1652969452628314,0.4244999224685998,1.0,10
CIFAR10,R50,FiLM,50,TD,KL-LiRA,8,2,65,0.0024810048069468,0.0083113661032718,0.0254613118312916,0.0707706621181578,0.1895487672507365,0.4640719491394015,1.0,10
CIFAR10,R50,FiLM,50,TD,WB-LiRA,8,2,65,0.0021088540859047,0.009024654985269,0.0286556055202356,0.0789269654209955,0.1997208869592185,0.4809117692665529,1.0,10
CIFAR10,R50,FiLM,50,TD,ACC-LiRA,8,3,65,0.0030706243602865,0.0086225613349461,0.0235724698365435,0.0635526193356285,0.1731335876678763,0.4265066220030396,1.0,10
CIFAR10,R50,FiLM,50,TD,KL-LiRA,8,3,65,0.0022641977606153,0.00735088862008,0.0239446667286994,0.0725473775627306,0.1858192984088582,0.4751713656524301,1.0,10
CIFAR10,R50,FiLM,50,TD,WB-LiRA,8,3,65,0.0030706243602865,0.0086225613349461,0.0253093886666046,0.0756180019230172,0.1981328122576843,0.4929437672528767,1.0,10
CIFAR10,R50,FiLM,50,TD,ACC-LiRA,8,10,65,0.0035697656371255,0.0080086916032903,0.0225671271146981,0.0651559832376222,0.1745149774949557,0.4260127269905324,1.0,10
CIFAR10,R50,FiLM,50,TD,KL-LiRA,8,10,65,0.0029489368306689,0.0079776501629675,0.0236225360856743,0.0717057271457395,0.1951264938693155,0.4803973304361322,1.0,10
CIFAR10,R50,FiLM,50,TD,WB-LiRA,8,10,65,0.0039422629209995,0.0121372031662269,0.0288685395002328,0.0790315070619276,0.2024212323451808,0.4937141083346267,1.0,10
CIFAR10,R50,FiLM,50,ED,ACC-LiRA,8,0,65,0.0026986785780755,0.0066691482101867,0.0215584093306036,0.0623487809417457,0.1646504125566102,0.4102301631614864,1.0,10
CIFAR10,R50,FiLM,50,ED,KL-LiRA,8,0,65,0.0027296978720764,0.0074136112662075,0.0230163161486444,0.0665053663378621,0.1857745517712017,0.4747192753892921,1.0,10
CIFAR10,R50,FiLM,50,ED,WB-LiRA,8,0,65,0.0031639679880885,0.0089955952602518,0.0257460140207208,0.0735467460760593,0.1973757677275265,0.4872820894596439,1.0,10
CIFAR10,R50,FiLM,50,ED,ACC-LiRA,8,1,65,0.0017072792177557,0.0065497439081173,0.0180971597082104,0.0566816700294893,0.1598634176625795,0.4234673288840602,1.0,10
CIFAR10,R50,FiLM,50,ED,KL-LiRA,8,1,65,0.003662889958094,0.0092193077758808,0.0232500388018004,0.0675461741424802,0.1931708831289771,0.4805525376377464,1.0,10
CIFAR10,R50,FiLM,50,ED,WB-LiRA,8,1,65,0.0044078845258419,0.0109265869936365,0.0293962439857209,0.076392984634487,0.1997827099177402,0.4997051063169331,1.0,10
CIFAR10,R50,FiLM,50,ED,ACC-LiRA,8,2,65,0.001674678244689,0.0069158008993642,0.0212746162195689,0.0616839820127151,0.1680880756706466,0.4236005582260815,1.0,10
CIFAR10,R50,FiLM,50,ED,KL-LiRA,8,2,65,0.0027911304078151,0.0085284540238796,0.0239727089471235,0.065839665064351,0.1803380369049465,0.4615289192122809,1.0,10
CIFAR10,R50,FiLM,50,ED,WB-LiRA,8,2,65,0.0027911304078151,0.0079392153822298,0.0251511862304233,0.0743371065281439,0.1942006512637618,0.475825709412312,1.0,10
CIFAR10,R50,FiLM,50,ED,ACC-LiRA,8,3,65,0.0014887875686238,0.0049316088210663,0.0184237461617195,0.057535436245774,0.1587729909121925,0.4353152817840637,1.0,10
CIFAR10,R50,FiLM,50,ED,KL-LiRA,8,3,65,0.0025123290220526,0.0076610526968766,0.0215253869296858,0.0658788499116032,0.1845476256939921,0.47610185788282,1.0,10
CIFAR10,R50,FiLM,50,ED,WB-LiRA,8,3,65,0.0027294438758103,0.0105455786110852,0.029589652926398,0.0781303309450699,0.1942247448900468,0.4863682888247883,1.0,10
CIFAR10,R50,FiLM,50,ED,ACC-LiRA,8,10,65,0.0040974701226136,0.0092503492162036,0.0221015055098556,0.061151637435977,0.1669719074965078,0.4336178798696259,1.0,10
CIFAR10,R50,FiLM,50,ED,KL-LiRA,8,10,65,0.0031662269129287,0.0085984789694241,0.0250194009002017,0.0722023901909048,0.1942883749805991,0.4834704330280925,1.0,10
CIFAR10,R50,FiLM,50,ED,WB-LiRA,8,10,65,0.0028247710693776,0.0094676392984634,0.0275027161260282,0.0764861089554555,0.1980133478193388,0.4924724507217135,1.0,10
CIFAR10,R50,FiLM,50,TD,ACC-LiRA,1,0,65,0.0008995595260251,0.0031949872820894,0.01036044419629,0.0351758793969849,0.1051864259569452,0.3273155902971648,1.0,10
CIFAR10,R50,FiLM,50,TD,KL-LiRA,1,0,65,0.0014579068180408,0.0044047397481233,0.0115701966623239,0.0357652459830014,0.1120106706371363,0.3418326198895713,1.0,10
CIFAR10,R50,FiLM,50,TD,WB-LiRA,1,0,65,0.0008995595260251,0.0031019294000868,0.0119424281903343,0.0384329052670761,0.1174390470872882,0.3352565295613872,1.0,10
CIFAR10,R50,FiLM,50,TD,ACC-LiRA,1,1,65,0.0009622846500077,0.0033214341145429,0.0101195095452429,0.0334626726680118,0.105230482694397,0.3266490765171504,1.0,10
CIFAR10,R50,FiLM,50,TD,KL-LiRA,1,1,65,0.0008381188887164,0.0031351854726059,0.0109576284339593,0.0359459878938382,0.1120595995654198,0.3306844637591184,1.0,10
CIFAR10,R50,FiLM,50,TD,WB-LiRA,1,1,65,0.0010243675306534,0.0030731025919602,0.009902219462983,0.0361322365357752,0.109265869936365,0.3403693931398417,1.0,10
CIFAR10,R50,FiLM,50,TD,ACC-LiRA,1,2,65,0.0013955652039075,0.0039075825709412,0.0114126221119553,0.0379283609861994,0.1093812994262676,0.337540703985114,1.0,10
CIFAR10,R50,FiLM,50,TD,KL-LiRA,1,2,65,0.0012094898433865,0.0041556830516359,0.0109164211505659,0.0338347030547371,0.1112730655915645,0.3344704605365173,1.0,10
CIFAR10,R50,FiLM,50,TD,WB-LiRA,1,2,65,0.0017677159249496,0.0040626453713754,0.0122499612342998,0.0378353233059389,0.1132268568770352,0.340921073034579,1.0,10
CIFAR10,R50,FiLM,50,TD,ACC-LiRA,1,3,65,0.0013337055302254,0.0037840017369188,0.0113209888030768,0.0366924102850407,0.1130858224000496,0.3401569430228591,1.0,10
CIFAR10,R50,FiLM,50,TD,KL-LiRA,1,3,65,0.0008994758227102,0.0041872150367544,0.0116311528798734,0.0365993610620017,0.1135200521075649,0.3449955026208864,1.0,10
CIFAR10,R50,FiLM,50,TD,WB-LiRA,1,3,65,0.0013337055302254,0.0035048540678018,0.0108557426878818,0.0360410657237678,0.1138612325920411,0.3373344499240098,1.0,10
CIFAR10,R50,FiLM,50,TD,ACC-LiRA,1,10,65,0.0009622846500077,0.003662889958094,0.012292410367841,0.034518081638988,0.1097935744218531,0.3253142945832686,1.0,10
CIFAR10,R50,FiLM,50,TD,KL-LiRA,1,10,65,0.0021729008225981,0.0046251746081018,0.0118267887629986,0.036535775259972,0.1105696104299239,0.3361787986962595,1.0,10
CIFAR10,R50,FiLM,50,TD,WB-LiRA,1,10,65,0.0014279062548502,0.0045941331677789,0.0119819959646127,0.0388638832841843,0.1164985255315846,0.3377619121527239,1.0,10
CIFAR10,R50,FiLM,50,ED,ACC-LiRA,1,0,65,0.0005893665860165,0.0032260065760903,0.0109498107823065,0.0349587443389788,0.1094050499410633,0.3364042434394193,1.0,10
CIFAR10,R50,FiLM,50,ED,KL-LiRA,1,0,65,0.0009926174080277,0.0035982381041007,0.01107388795831,0.0354550530429927,0.1142750790991997,0.3364973013214219,1.0,10
CIFAR10,R50,FiLM,50,ED,WB-LiRA,1,0,65,0.0011166945840312,0.0031639679880885,0.0112600037223152,0.0345554935169675,0.1117935355791302,0.3392269991934983,1.0,10
CIFAR10,R50,FiLM,50,ED,ACC-LiRA,1,1,65,0.0010554089709762,0.0036939313984168,0.0118888716436442,0.0374670184696569,0.1131770914170417,0.3418904237156604,1.0,10
CIFAR10,R50,FiLM,50,ED,KL-LiRA,1,1,65,0.0008691603290392,0.0035697656371255,0.0112059599565419,0.0356666149309327,0.1149774949557659,0.3432562470898649,1.0,10
CIFAR10,R50,FiLM,50,ED,WB-LiRA,1,1,65,0.0013658233742045,0.0036939313984168,0.0102436753065342,0.033959335713177,0.1090485798541052,0.339562315691448,1.0,10
CIFAR10,R50,FiLM,50,ED,ACC-LiRA,1,2,65,0.000744301442084,0.0034113816095518,0.0114126221119553,0.0397581020313226,0.1158319119243293,0.3435261280818731,1.0,10
CIFAR10,R50,FiLM,50,ED,KL-LiRA,1,2,65,0.0010234144828655,0.0028531555279888,0.0108854085904791,0.0360676073809893,0.1121104047139091,0.3392153822298031,1.0,10
CIFAR10,R50,FiLM,50,ED,WB-LiRA,1,2,65,0.000930376802605,0.0031632811288571,0.0106993332299581,0.0359745697007287,0.1110559776709567,0.3402387967126686,1.0,10
CIFAR10,R50,FiLM,50,ED,ACC-LiRA,1,3,65,0.0014577711609441,0.0035979032908408,0.0120653825873887,0.0336528023324338,0.1074098197946713,0.3299835613039298,1.0,10
CIFAR10,R50,FiLM,50,ED,KL-LiRA,1,3,65,0.0013026891225458,0.0040631494060357,0.0109177755032412,0.0359480165007288,0.1086504761018578,0.3322787754722248,1.0,10
CIFAR10,R50,FiLM,50,ED,WB-LiRA,1,3,65,0.0011786234918271,0.0032257063986849,0.0105145622034056,0.0353276883471356,0.1093948698861697,0.3326819887720604,1.0,10
CIFAR10,R50,FiLM,50,ED,ACC-LiRA,1,10,65,0.0012106161725904,0.0046872574887474,0.0136271923017228,0.039112214806767,0.1127425112525221,0.3283563557349061,1.0,10
CIFAR10,R50,FiLM,50,ED,KL-LiRA,1,10,65,0.0013037404935589,0.0030420611516374,0.010833462672668,0.0377463914325624,0.1129598013347819,0.3408970976253298,1.0,10
CIFAR10,R50,FiLM,50,ED,WB-LiRA,1,10,65,0.0011485332919447,0.0037249728387397,0.0107403383516995,0.0347974546018935,0.1126804283718764,0.3451187335092348,1.0,10
